Zaman (UTC)	Antalya_AllAngle_SC_mean	Antalya_AllAngle_SF_mean	Antalya_NearNadir_SC_mean	Antalya_NearNadir_SF_mean	Antalya_OffNadir_SC_mean	Antalya_OffNadir_SF_mean	DAG_AllAngle_SC_11x11_mean	DAG_AllAngle_SC_1x1_mean	DAG_AllAngle_SC_21x21_mean	DAG_AllAngle_SC_3x3_mean	DAG_AllAngle_SC_5x5_mean	DAG_AllAngle_SC_7x7_mean	DAG_AllAngle_SC_9x9_mean	DAG_AllAngle_SF_11x11_mean	DAG_AllAngle_SF_1x1_mean	DAG_AllAngle_SF_21x21_mean	DAG_AllAngle_SF_3x3_mean	DAG_AllAngle_SF_5x5_mean	DAG_AllAngle_SF_7x7_mean	DAG_AllAngle_SF_9x9_mean	DAG_NearNadir_SC_11x11_mean	DAG_NearNadir_SC_1x1_mean	DAG_NearNadir_SC_21x21_mean	DAG_NearNadir_SC_3x3_mean	DAG_NearNadir_SC_5x5_mean	DAG_NearNadir_SC_7x7_mean	DAG_NearNadir_SC_9x9_mean	DAG_NearNadir_SF_11x11_mean	DAG_NearNadir_SF_1x1_mean	DAG_NearNadir_SF_21x21_mean	DAG_NearNadir_SF_3x3_mean	DAG_NearNadir_SF_5x5_mean	DAG_NearNadir_SF_7x7_mean	DAG_NearNadir_SF_9x9_mean	DAG_OffNadir_SC_11x11_mean	DAG_OffNadir_SC_1x1_mean	DAG_OffNadir_SC_21x21_mean	DAG_OffNadir_SC_3x3_mean	DAG_OffNadir_SC_5x5_mean	DAG_OffNadir_SC_7x7_mean	DAG_OffNadir_SC_9x9_mean	DAG_OffNadir_SF_11x11_mean	DAG_OffNadir_SF_1x1_mean	DAG_OffNadir_SF_21x21_mean	DAG_OffNadir_SF_3x3_mean	DAG_OffNadir_SF_5x5_mean	DAG_OffNadir_SF_7x7_mean	DAG_OffNadir_SF_9x9_mean	Erzurum_AllAngle_SC_mean	Erzurum_AllAngle_SF_mean	Erzurum_NearNadir_SC_mean	Erzurum_NearNadir_SF_mean	Erzurum_OffNadir_SC_mean	Erzurum_OffNadir_SF_mean	TUG_AllAngle_SC_11x11_mean	TUG_AllAngle_SC_1x1_mean	TUG_AllAngle_SC_21x21_mean	TUG_AllAngle_SC_3x3_mean	TUG_AllAngle_SC_5x5_mean	TUG_AllAngle_SC_7x7_mean	TUG_AllAngle_SC_9x9_mean	TUG_AllAngle_SF_11x11_mean	TUG_AllAngle_SF_1x1_mean	TUG_AllAngle_SF_21x21_mean	TUG_AllAngle_SF_3x3_mean	TUG_AllAngle_SF_5x5_mean	TUG_AllAngle_SF_7x7_mean	TUG_AllAngle_SF_9x9_mean	TUG_NearNadir_SC_11x11_mean	TUG_NearNadir_SC_1x1_mean	TUG_NearNadir_SC_21x21_mean	TUG_NearNadir_SC_3x3_mean	TUG_NearNadir_SC_5x5_mean	TUG_NearNadir_SC_7x7_mean	TUG_NearNadir_SC_9x9_mean	TUG_NearNadir_SF_11x11_mean	TUG_NearNadir_SF_1x1_mean	TUG_NearNadir_SF_21x21_mean	TUG_NearNadir_SF_3x3_mean	TUG_NearNadir_SF_5x5_mean	TUG_NearNadir_SF_7x7_mean	TUG_NearNadir_SF_9x9_mean	TUG_OffNadir_SC_11x11_mean	TUG_OffNadir_SC_1x1_mean	TUG_OffNadir_SC_21x21_mean	TUG_OffNadir_SC_3x3_mean	TUG_OffNadir_SC_5x5_mean	TUG_OffNadir_SC_7x7_mean	TUG_OffNadir_SC_9x9_mean	TUG_OffNadir_SF_11x11_mean	TUG_OffNadir_SF_1x1_mean	TUG_OffNadir_SF_21x21_mean	TUG_OffNadir_SF_3x3_mean	TUG_OffNadir_SF_5x5_mean	TUG_OffNadir_SF_7x7_mean	TUG_OffNadir_SF_9x9_mean	Turkiye_AllAngle_SC_mean	Turkiye_AllAngle_SF_mean	Turkiye_NearNadir_SC_mean	Turkiye_NearNadir_SF_mean	Turkiye_OffNadir_SC_mean	Turkiye_OffNadir_SF_mean
2021-03-01	1.953836	1.882290	1.942497	1.862093	1.939038	1.901715	0.346481	0.838789	0.387172	0.664946	0.462380	0.408617	0.373773	0.577390	1.250406	0.582076	0.842619	0.683296	0.668634	0.606777	0.345384	1.322096	0.424941	0.887358	0.567034	0.431567	0.364102	0.431099	0.987066	0.454631	0.640654	0.544546	0.482070	0.440003	0.432488	0.987066	0.464500	0.675316	0.596996	0.513469	0.441348	0.571629	1.250406	0.568534	0.842619	0.657037	0.655237	0.598672	0.727143	0.580368	0.881768	0.644709	0.592411	0.543879	0.073573	0.000000	0.106635	0.000000	0.000000	0.027981	0.043298	0.076412	0.000000	0.096171	0.000000	0.000000	0.000000	0.042941	0.073573	0.000000	0.105105	0.000000	0.000000	0.027981	0.043298	0.200648	0.000000	0.187722	0.000000	0.090563	0.087361	0.150301	0.062241	0.000000	0.095740	0.000000	0.000000	0.000000	0.026371	0.079759	0.000000	0.097173	0.000000	0.000000	0.000000	0.047154	1.356345	1.272086	1.367444	1.298000	1.334144	1.322324
2021-04-01	2.008772	1.943396	2.006798	2.023286	2.006809	1.950028	0.182988	0.535065	0.325362	0.279426	0.235486	0.175096	0.140958	0.048975	0.000000	0.107161	0.000000	0.000000	0.020809	0.027031	0.059599	0.000000	0.146827	0.056743	0.040839	0.043703	0.040341	0.007558	0.000000	0.058682	0.000000	0.000000	0.000000	0.000000	0.118643	0.606123	0.165912	0.252835	0.181631	0.103113	0.082072	0.018711	0.000000	0.086474	0.056889	0.020480	0.010449	0.006321	0.535517	0.392289	0.484529	0.398216	0.452288	0.396235	0.045854	0.000000	0.072861	0.000000	0.000000	0.000000	0.019216	0.070442	0.000000	0.087740	0.000000	0.000000	0.000000	0.034432	0.052056	0.000000	0.070834	0.000000	0.000000	0.000000	0.019216	0.098886	0.000000	0.091278	0.000000	0.000000	0.035131	0.063068	0.052056	0.000000	0.070834	0.000000	0.000000	0.000000	0.019216	0.094454	0.000000	0.105121	0.000000	0.000000	0.000000	0.055542	1.352730	1.286125	1.343129	1.304608	1.337591	1.341174
2021-05-01	2.064347	2.047678	2.064334	2.041009	2.064332	2.076413	0.025248	0.000000	0.094531	0.000000	0.040600	0.031072	0.018797	0.014862	0.000000	0.105516	0.000000	0.000000	0.000000	0.006247	0.012666	0.000000	0.091079	0.000000	0.000000	0.000000	0.000000	0.008646	0.000000	0.099139	0.000000	0.000000	0.000000	0.000000	0.012666	0.000000	0.091079	0.000000	0.000000	0.000000	0.000000	0.058538	0.558016	0.137782	0.186187	0.090487	0.080909	0.069276	0.474599	0.475752	0.472688	0.464492	0.472594	0.527081	0.096064	0.000000	0.145938	0.000000	0.000000	0.000000	0.050523	0.106132	0.000000	0.158441	0.000000	0.000000	0.000000	0.062541	0.096064	0.000000	0.145938	0.000000	0.000000	0.000000	0.050523	0.128129	0.000000	0.172633	0.000000	0.000000	0.000000	0.051351	0.096064	0.000000	0.145938	0.000000	0.000000	0.000000	0.050523	0.082592	0.000000	0.169088	0.000000	0.000000	0.000000	0.043254	1.407568	1.406910	1.407196	1.384512	1.407216	1.491486
2021-06-01	2.180470	2.177982	2.180504	2.134450	2.180455	2.225890	0.005471	0.000000	0.090412	0.000000	0.000000	0.000000	0.000000	0.009360	0.000000	0.092968	0.000000	0.000000	0.000000	0.000000	0.005471	0.000000	0.090412	0.000000	0.000000	0.000000	0.000000	0.009623	0.000000	0.089473	0.000000	0.000000	0.000000	0.000000	0.005471	0.000000	0.090412	0.000000	0.000000	0.000000	0.000000	0.029432	0.000000	0.104149	0.130327	0.046918	0.023938	0.028467	0.461103	0.460150	0.460955	0.451674	0.460955	0.483243	0.092965	0.000000	0.175233	0.000000	0.000000	0.000000	0.044809	0.115943	0.000000	0.196888	0.000000	0.000000	0.032087	0.079172	0.092965	0.000000	0.175233	0.000000	0.000000	0.000000	0.044809	0.124828	0.000000	0.191309	0.139655	0.050276	0.049697	0.086420	0.092965	0.000000	0.175233	0.000000	0.000000	0.000000	0.044809	0.129684	0.000000	0.219354	0.000000	0.000000	0.056422	0.096103	1.441444	1.414963	1.435322	1.380497	1.435320	1.519964
2021-07-01	2.188378	2.167575	2.188466	2.113949	2.188455	2.181786	0.000000	0.000000	0.064021	0.000000	0.000000	0.000000	0.000000	0.008840	0.000000	0.072176	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.064021	0.000000	0.000000	0.000000	0.000000	0.008849	0.000000	0.104221	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.064021	0.000000	0.000000	0.000000	0.000000	0.009268	0.000000	0.081931	0.000000	0.000000	0.000000	0.000000	0.439827	0.439026	0.439598	0.434076	0.439599	0.470473	0.133210	0.000000	0.218889	0.000000	0.000000	0.011147	0.080994	0.148445	0.000000	0.232456	0.000000	0.000000	0.022111	0.094369	0.133210	0.000000	0.218889	0.000000	0.000000	0.011147	0.080994	0.141314	0.000000	0.208069	0.000000	0.000000	0.031862	0.100821	0.133210	0.000000	0.218889	0.000000	0.000000	0.011147	0.080994	0.122780	0.000000	0.235568	0.000000	0.000000	0.022236	0.071908	1.436150	1.422169	1.435857	1.384850	1.435800	1.509249
2021-08-01	2.150510	2.133756	2.150346	2.114269	2.150333	2.177367	0.008923	0.000000	0.085894	0.000000	0.000000	0.000000	0.000000	0.026135	0.000000	0.092802	0.000000	0.000000	0.010758	0.019119	0.008923	0.000000	0.085894	0.000000	0.000000	0.000000	0.000000	0.062135	0.000000	0.143508	0.119012	0.064225	0.065041	0.066461	0.008923	0.000000	0.085894	0.000000	0.000000	0.000000	0.000000	0.049989	0.527076	0.130800	0.116795	0.042046	0.021452	0.039184	0.418280	0.421651	0.417632	0.404052	0.417632	0.454678	0.108377	0.000000	0.201218	0.000000	0.000000	0.000000	0.065463	0.112791	0.000000	0.205661	0.000000	0.000000	0.000000	0.071072	0.108377	0.000000	0.199882	0.000000	0.000000	0.000000	0.065463	0.139668	0.000000	0.212061	0.056282	0.020261	0.010337	0.089598	0.108377	0.000000	0.199882	0.000000	0.000000	0.000000	0.065463	0.107815	0.000000	0.211508	0.000000	0.000000	0.011260	0.067187	1.394207	1.381891	1.392839	1.347439	1.392724	1.454329
2021-09-01	2.110692	2.098600	2.110424	2.109057	2.110434	2.135709	0.008457	0.000000	0.071473	0.000000	0.000000	0.000000	0.000000	0.022452	0.000000	0.084571	0.176096	0.063395	0.032344	0.019566	0.008457	0.000000	0.071473	0.000000	0.000000	0.000000	0.000000	0.023625	0.000000	0.088396	0.000000	0.000000	0.000000	0.007602	0.008457	0.000000	0.071473	0.000000	0.000000	0.000000	0.000000	0.091987	0.000000	0.128254	0.279562	0.193144	0.111383	0.093908	0.431185	0.438706	0.431115	0.437799	0.431115	0.480774	0.080480	0.000000	0.138807	0.000000	0.000000	0.000000	0.046587	0.087983	0.000000	0.157579	0.000000	0.000000	0.000000	0.055123	0.080480	0.000000	0.138807	0.000000	0.000000	0.000000	0.046587	0.077217	0.000000	0.152406	0.000000	0.000000	0.000000	0.031164	0.080480	0.000000	0.142571	0.000000	0.000000	0.000000	0.046587	0.091194	0.000000	0.188009	0.000000	0.000000	0.000000	0.056271	1.369367	1.347830	1.369243	1.338020	1.369182	1.430744
2021-10-01	2.179087	2.158137	2.178837	2.111101	2.178873	2.197126	0.013472	0.000000	0.060007	0.000000	0.000000	0.000000	0.000000	0.004759	0.000000	0.065334	0.000000	0.000000	0.000000	0.000000	0.004979	0.000000	0.058233	0.000000	0.000000	0.000000	0.000000	0.013038	0.000000	0.067848	0.000000	0.000000	0.000000	0.006398	0.004979	0.000000	0.058233	0.000000	0.000000	0.000000	0.000000	0.132955	0.545898	0.173116	0.222962	0.168488	0.141594	0.122675	0.439785	0.433818	0.436483	0.435509	0.435918	0.467724	0.083720	0.000000	0.158696	0.000000	0.000000	0.000000	0.043427	0.098471	0.000000	0.185661	0.000000	0.000000	0.010848	0.059919	0.083720	0.000000	0.158696	0.000000	0.000000	0.000000	0.043427	0.126093	0.000000	0.170975	0.000000	0.000000	0.011572	0.086309	0.083720	0.000000	0.158696	0.000000	0.000000	0.000000	0.043427	0.091136	0.000000	0.178187	0.000000	0.000000	0.021393	0.061656	1.395157	1.376053	1.394538	1.342565	1.394252	1.463103
2021-11-01	2.035422	1.936670	2.034448	2.120298	2.034378	1.922287	0.315847	0.000000	0.353852	0.136529	0.241114	0.245970	0.264564	0.078636	0.859079	0.130150	0.348014	0.173862	0.111358	0.101981	0.254022	0.709189	0.225893	0.644566	0.538301	0.380793	0.312742	0.072208	0.544292	0.180027	0.060477	0.021772	0.034153	0.041064	0.022381	0.544292	0.074481	0.060477	0.021772	0.033278	0.020131	0.163375	1.260896	0.168803	0.582132	0.416083	0.270820	0.208376	0.469990	0.436952	0.438648	0.472790	0.434711	0.470307	0.049214	0.000000	0.096241	0.000000	0.000000	0.000000	0.025292	0.060494	0.000000	0.100328	0.000000	0.000000	0.000000	0.040004	0.049214	0.000000	0.095025	0.000000	0.000000	0.000000	0.025292	0.077328	0.000000	0.139012	0.000000	0.023217	0.024355	0.053647	0.049214	0.000000	0.095025	0.000000	0.000000	0.000000	0.025292	0.062410	0.000000	0.097178	0.000000	0.000000	0.000000	0.040044	1.360461	1.311683	1.354719	1.306666	1.351695	1.424335
2021-12-01	2.002519	1.875748	2.016073	2.017489	1.986708	1.947498	0.626036	1.123116	0.643699	0.939055	0.813983	0.698075	0.646478	0.759706	1.329492	0.851061	0.961271	0.989505	0.831108	0.754842	0.631540	1.331890	0.762325	1.179541	0.902443	0.697748	0.640055	0.580991	1.329492	0.517662	0.922944	0.851800	0.720131	0.631198	0.539314	1.011790	0.535720	0.934555	0.741812	0.670960	0.583076	0.725607	1.004216	0.840379	0.938065	1.073052	0.893993	0.795061	0.908690	0.840888	1.061621	0.723325	0.834813	0.883013	0.069604	0.000000	0.120420	0.000000	0.021723	0.021915	0.048528	0.195665	0.000000	0.205340	0.000000	0.044947	0.129353	0.173631	0.165810	0.000000	0.217133	0.119790	0.043124	0.041061	0.131132	0.138068	0.000000	0.161740	0.000000	0.000000	0.031916	0.115227	0.046779	0.000000	0.086797	0.000000	0.000000	0.000000	0.033575	0.357340	0.576476	0.375711	0.209729	0.240726	0.295277	0.348684	1.524486	1.439671	1.549555	1.413447	1.404998	1.564616
2022-01-01	2.093996	1.958291	1.998618	1.940362	1.989142	2.018170	0.478640	1.007542	0.543583	0.791709	0.626211	0.537061	0.495080	0.469445	0.855904	0.479527	0.681625	0.550940	0.494924	0.487833	0.366284	0.000000	0.454065	0.382102	0.334478	0.328343	0.335081	0.467117	0.855904	0.487754	0.681625	0.550940	0.494924	0.484355	0.697366	1.113788	0.749930	1.028179	0.857638	0.806735	0.727491	0.467117	0.855904	0.479623	0.681625	0.550940	0.494924	0.484355	1.071128	0.888448	1.231951	0.846930	1.006858	0.935699	0.290438	0.000000		0.350365	0.213818	0.200603	0.241464	0.146872	0.000000		0.000000	0.080670	0.076334	0.126039	0.274806	0.000000		0.077998	0.094923	0.159784	0.209357	0.120927	0.000000		0.000000	0.000000	0.010786	0.083867	0.295496	0.000000		0.080465	0.028967	0.059041	0.210047	0.127443	0.000000		0.000000	0.000000	0.023773	0.092711	2.262306	1.494484	2.102122	1.484895	1.502440	1.553634
2022-02-01	2.068663	1.973156	2.097839	1.974691	2.041942	2.002869	0.583080	1.081419	0.547063	0.869910	0.741111	0.681905	0.638278	0.701019	0.954570	0.654145	0.924193	0.815379	0.772123	0.742565	0.617963	1.056245	0.590817	0.934908	0.859121	0.761930	0.710456	0.691074	0.954570	0.656859	0.924193	0.814291	0.756908	0.747891	0.374972	1.019851	0.437505	0.784791	0.526727	0.432127	0.417815	0.543557	0.967668	0.615054	0.798483	0.643031	0.589590	0.554534	0.761958	0.674697	0.991246	0.730089	0.677240	0.696985	0.155208	0.626963	0.240033	0.069663	0.045492	0.057722	0.095082	0.224707	0.511060	0.297246	0.176945	0.086229	0.127036	0.174818	0.364423	1.273991	0.370857	0.476296	0.279062	0.264615	0.368523	0.161302	0.524535	0.187717	0.116609	0.062303	0.075960	0.127178	0.210279	0.000000	0.226428	0.000000	0.025513	0.056939	0.132312	0.204933	0.000000	0.300302	0.063037	0.067287	0.121277	0.153097	1.623079	1.449085	1.687825	1.425548	1.480704	1.494445
2022-03-01	2.075718	2.068001	2.068296	2.035862	2.063810	2.123359	0.441911	0.617359	0.465419	0.549857	0.481778	0.462347	0.429835	0.479573	0.720839	0.462795	0.679641	0.550382	0.498831	0.481060	0.347567	0.000000	0.474562	0.140141	0.104547	0.212234	0.285933	0.479573	0.720839	0.462795	0.679641	0.550382	0.498831	0.481060	0.528311	0.720839	0.496445	0.679641	0.602598	0.547260	0.531221	0.479573	0.720839	0.462795	0.679641	0.550382	0.498831	0.481060	0.835115	0.753940	1.072130	0.702917	0.712247	0.724873		0.000000		0.159197					0.000000		0.481507					0.000000		0.000000					0.000000		0.000000					0.000000		0.000000					0.000000		0.414333				1.545685	1.532717	1.567127	1.561049	1.464557	1.604601
2022-04-01	2.233943	2.292843	2.225608	2.144163	2.224719	2.430561	0.476951	0.690828	0.456295	0.770160	0.645909	0.548024	0.512727	0.424112	0.850673	0.470914	0.696438	0.455170	0.469980	0.433347	0.252610	0.797709	0.221805	0.437856	0.400673	0.306008	0.275981	0.369864	0.815107	0.410735	0.608839	0.428782	0.399143	0.373530	0.484276	0.611075	0.541292	0.732460	0.631071	0.520346	0.493728	0.460920	0.994387	0.487956	0.710988	0.522708	0.507021	0.461186	0.627194	0.572811	0.532052	0.489345	0.565826	0.716883	0.219757	0.000000	0.230224	0.225829	0.233530	0.216758	0.217365	0.322047	0.652871	0.276009	0.594595	0.433949	0.350347	0.315105	0.107281	0.000000	0.122067	0.000000	0.023207	0.060860	0.092980	0.103700	0.000000	0.114049	0.000000	0.022110	0.022192	0.071815	0.102442	0.000000	0.115758	0.000000	0.000000	0.048910	0.085751	0.448649	0.588467	0.413615	0.633936	0.531540	0.476354	0.458538	1.530969	1.549240	1.512909	1.450771	1.511477	1.715681
2022-05-01	2.357410	2.366068	2.348896	2.339579	2.347384	2.445364	0.325219	0.561734	0.321898	0.436076	0.411655	0.399219	0.351394	0.535465	0.741931	0.449778	0.662986	0.592891	0.563981	0.555179	0.286925	0.593029	0.278673	0.502637	0.424542	0.398579	0.312061	0.258008	0.608636	0.248692	0.529073	0.357782	0.264431	0.241404	0.345346	0.593029	0.317571	0.576736	0.543495	0.458999	0.379435	0.713104	0.770569	0.680140	0.830118	0.816328	0.783801	0.744665	0.533491	0.538509	0.522662	0.522778	0.520008	0.789135	0.111283	0.000000	0.176018	0.000000	0.000000	0.021776	0.083523	0.183558	0.000000	0.229426	0.184211	0.066316	0.093317	0.137264	0.111283	0.000000	0.163153	0.000000	0.000000	0.021776	0.083523	0.150792	0.000000	0.176448	0.187209	0.109824	0.089412	0.112393	0.111283	0.000000	0.163153	0.000000	0.000000	0.021776	0.083523	0.220209	0.000000	0.288628	0.065865	0.023711	0.091478	0.158641	1.618301	1.649381	1.614159	1.553169	1.613788	1.832389
2022-06-01	2.470720	2.474372	2.470051	2.386396	2.469635	2.575654	0.036229	0.000000	0.116453	0.000000	0.000000	0.000000	0.006404	0.031803	0.000000	0.125974	0.000000	0.021487	0.023020	0.013926	0.036229	0.000000	0.116453	0.000000	0.000000	0.000000	0.006404	0.012557	0.000000	0.077242	0.000000	0.000000	0.000000	0.006326	0.036229	0.000000	0.116453	0.000000	0.000000	0.000000	0.006404	0.161419	0.599364	0.233412	0.135593	0.149311	0.162728	0.136234	0.501463	0.505437	0.500022	0.499569	0.500001	0.563137	0.183645	0.000000	0.262089	0.062223	0.044623	0.078957	0.139932	0.328035	0.000000	0.380042	0.394160	0.386541	0.366182	0.328740	0.164057	0.000000	0.261722	0.062223	0.044623	0.078957	0.132754	0.236401	0.000000	0.259539	0.285417	0.198151	0.175758	0.224447	0.146376	0.000000	0.256871	0.062223	0.044623	0.068485	0.112518	0.531376	0.613957	0.583083	0.698380	0.579345	0.495854	0.527578	1.641981	1.617601	1.639846	1.555924	1.639505	1.740002
2022-07-01	2.478430	2.470866	2.478241	2.427073	2.478250	2.489947	0.066924	0.000000	0.168461	0.179885	0.106468	0.075677	0.059874	0.084095	0.000000	0.194630	0.122448	0.106605	0.096848	0.078241	0.066924	0.000000	0.168461	0.179885	0.106468	0.075677	0.059874	0.026607	0.000000	0.091722	0.000000	0.020595	0.021335	0.019143	0.066924	0.000000	0.168461	0.179885	0.106468	0.075677	0.059874	0.095045	0.533867	0.213049	0.259062	0.181651	0.124659	0.095285	0.542628	0.579482	0.542084	0.559513	0.542098	0.656027	0.166909	0.000000	0.255042	0.121614	0.064944	0.120261	0.138153	0.245491	0.661670	0.321305	0.452502	0.254357	0.233182	0.235831	0.166405	0.000000	0.254317	0.121614	0.064944	0.120261	0.138153	0.204817	0.000000	0.237256	0.236744	0.172222	0.178698	0.169913	0.166405	0.000000	0.254317	0.121614	0.064944	0.120261	0.138153	0.303440	0.681547	0.394841	0.495706	0.369611	0.339024	0.313457	1.632407	1.633489	1.627259	1.589568	1.627203	1.741867
2022-08-01	2.223359	2.192916	2.222949	2.299813	2.222940	2.171246	0.000000	0.000000	0.041401	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.040852	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.041401	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.031602	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.041401	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.041325	0.000000	0.000000	0.000000	0.000000	0.466216	0.466309	0.466216	0.451645	0.466216	0.493136	0.076136	0.000000	0.130358	0.000000	0.000000	0.000000	0.036054	0.081407	0.000000	0.128378	0.000000	0.000000	0.000000	0.045877	0.076136	0.000000	0.130358	0.000000	0.000000	0.000000	0.036054	0.115299	0.000000	0.168522	0.000000	0.000000	0.000000	0.073507	0.076136	0.000000	0.130358	0.000000	0.000000	0.000000	0.036054	0.047349	0.000000	0.109657	0.000000	0.000000	0.000000	0.022600	1.437693	1.407230	1.437268	1.409865	1.437097	1.485745
2022-09-01	2.348141	2.354076	2.348251	2.224959	2.348256	2.361815	0.004807	0.000000	0.058596	0.000000	0.000000	0.000000	0.000000	0.008613	0.000000	0.067994	0.000000	0.000000	0.000000	0.006212	0.004807	0.000000	0.058596	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.063668	0.000000	0.000000	0.000000	0.000000	0.004807	0.000000	0.058596	0.000000	0.000000	0.000000	0.000000	0.022784	0.000000	0.088521	0.000000	0.000000	0.000000	0.020042	0.469634	0.473014	0.469568	0.472883	0.469566	0.497260	0.101460	0.000000	0.197685	0.000000	0.000000	0.021839	0.070430	0.155251	0.545725	0.258783	0.186720	0.109915	0.090678	0.122078	0.101460	0.000000	0.196617	0.000000	0.000000	0.021839	0.070430	0.111132	0.000000	0.186600	0.000000	0.000000	0.010668	0.071470	0.101460	0.000000	0.196617	0.000000	0.000000	0.021839	0.070430	0.166055	0.528757	0.248317	0.240958	0.086745	0.093999	0.128345	1.507224	1.513735	1.507193	1.414796	1.507179	1.610750
2022-10-01	2.365528	2.342596	2.362587	2.201083	2.362709	2.553355	0.165529	0.000000	0.167176	0.238774	0.312003	0.245611	0.185474	0.272935	0.568730	0.274375	0.442241	0.276462	0.296388	0.279151	0.035050	0.000000	0.100435	0.000000	0.000000	0.021649	0.025802	0.035750	0.000000	0.108314	0.118562	0.063782	0.054367	0.045653	0.052606	0.000000	0.109057	0.000000	0.028950	0.065002	0.052028	0.450002	0.619387	0.455372	0.271564	0.208325	0.328655	0.416488	0.486827	0.504192	0.481970	0.465920	0.482001	0.594067	0.120966	0.000000	0.229150	0.000000	0.000000	0.021666	0.074399	0.226307	0.527050	0.314184	0.373771	0.243119	0.202273	0.213349	0.120966	0.000000	0.227095	0.000000	0.000000	0.021666	0.074399	0.115621	0.000000	0.141666	0.065040	0.044282	0.061738	0.094297	0.120966	0.000000	0.227095	0.000000	0.000000	0.021666	0.074399	0.287785	0.000000	0.417105	0.239904	0.266493	0.252651	0.254632	1.507448	1.524792	1.505687	1.423364	1.505579	1.654337
2022-11-01	2.219263	2.193815	2.216339	2.074790	2.216428	2.284763	0.580927	0.674659	0.474417	0.776606	0.695979	0.630264	0.606621	0.247175	0.000000	0.248084	0.193789	0.217968	0.217775	0.240753	0.172612	0.000000	0.169938	0.237027	0.322901	0.225177	0.184356	0.133476	0.000000	0.126279	0.118760	0.144884	0.105117	0.138501	0.139158	0.000000	0.162669	0.199311	0.185464	0.158657	0.144116	0.375349	0.541178	0.398069	0.378991	0.399076	0.359028	0.369477	0.541755	0.511114	0.495202	0.489330	0.494276	0.596384	0.098615	0.000000	0.170160	0.000000	0.000000	0.028299	0.072708	0.173213	0.524315	0.235447	0.286575	0.145549	0.121131	0.165998	0.091448	0.000000	0.168193	0.000000	0.000000	0.010601	0.062001	0.103693	0.000000	0.136091	0.000000	0.000000	0.033134	0.071737	0.091448	0.000000	0.168193	0.000000	0.000000	0.010601	0.062001	0.196100	0.518263	0.271276	0.176962	0.170905	0.147532	0.177328	1.463287	1.438203	1.451217	1.364631	1.450547	1.550469
2022-12-01	2.211893	2.268787	2.208463	2.239065	2.208730	2.362004	0.729615	0.700329	0.645145	0.726416	0.758182	0.743083	0.736858	0.545605	0.000000	0.611002	0.392298	0.369903	0.424569	0.488905	0.481947	0.516121	0.487698	0.599339	0.583228	0.521860	0.503729	0.359229	0.000000	0.418664	0.392298	0.362729	0.321045	0.344711	0.568461	0.692681	0.549865	0.642393	0.636733	0.589235	0.572749	0.425237	0.000000	0.549921	0.375521	0.371038	0.329080	0.371632	0.622122	0.812936	0.577289	0.593292	0.588218	0.930568	0.127951	0.000000	0.194612	0.059641	0.021471	0.034570	0.085637	0.345249	0.589929	0.360464	0.489482	0.429095	0.371808	0.345413	0.155647	0.000000	0.203168	0.059641	0.063205	0.086715	0.125537	0.151675	0.000000	0.170369	0.000000	0.000000	0.010381	0.122685	0.155647	0.000000	0.203168	0.059641	0.063205	0.086715	0.125537	0.280641	0.562089	0.304893	0.444392	0.346178	0.282179	0.277098	1.489761	1.536103	1.444730	1.410907	1.431503	1.641997
2023-01-01	2.413160	2.321329	2.307261	2.118905	2.329360	2.349653	0.561001	0.607924	0.531414	0.697656	0.612007	0.567906	0.546412	0.504906	0.669708	0.575390	0.717711	0.616408	0.540819	0.490711	0.431491	0.657077	0.388279	0.679397	0.476657	0.410775	0.409478	0.505301	0.669708	0.499407	0.717711	0.616408	0.540819	0.501095	0.759308	0.757459	0.738765	0.848067	0.799819	0.746285	0.751970	0.501325	0.669708	0.594426	0.656736	0.594457	0.529619	0.480322	0.968055	0.822077	0.871625	0.643987	0.738074	1.024315	0.484655	0.000000		0.055777	0.215947	0.303215	0.397453	0.452339	0.000000		0.462127	0.455601	0.450360	0.463883	0.219160	0.000000		0.055777	0.064289	0.056624	0.143530	0.285591	0.000000		0.170920	0.162832	0.202508	0.264086	0.173786	0.000000		0.055777	0.064289	0.056624	0.107780	0.349265	0.000000		0.305205	0.328586	0.328496	0.345695	1.614306	1.640701	1.569571	1.445861	1.569574	1.762507
